match_date,league,home_team,away_team,outcome,p_model,odds,implied_prob,edge,EV,kelly_fraction,half_kelly,actual_result,won,profit_flat,profit_kelly,clv
2024-04-20,Segunda,Villarreal B,Ferrol,A,0.3695,3.0,0.3333,0.0587,0.1084,0.0542,0.0271,H,0,-1.0,-0.0271,0.1029
2024-04-20,Ligue2,Amiens,Dunkerque,H,0.5073,2.05,0.4878,0.0561,0.0399,0.038,0.019,A,0,-1.0,-0.019,0.0391
2024-04-20,LaLiga,Vallecano,Osasuna,A,0.3241,3.6,0.2778,0.0607,0.1666,0.0641,0.032,H,0,-1.0,-0.032,0.1541
2024-04-20,Segunda,Elche,Sp Gijon,D,0.3164,3.6,0.2778,0.0535,0.1391,0.0535,0.0268,H,0,-1.0,-0.0268,0.1303
2024-04-20,SerieB,Sudtirol,Cittadella,H,0.4809,2.7,0.3704,0.1282,0.2983,0.1755,0.0877,D,0,-1.0,-0.0877,0.2611
2024-04-20,Bundesliga,Heidenheim,RB Leipzig,D,0.2333,5.25,0.1905,0.0526,0.2246,0.0529,0.0264,A,0,-1.0,-0.0264,0.2026
2024-04-20,Ligue2,Concarneau,Quevilly Rouen,H,0.396,3.4,0.2941,0.1242,0.3465,0.1444,0.0722,D,0,-1.0,-0.0722,0.2975
2024-04-20,Bundesliga,Heidenheim,RB Leipzig,H,0.2284,5.75,0.1739,0.0634,0.3133,0.066,0.033,A,0,-1.0,-0.033,0.2726
2024-04-20,SerieB,Lecco,Venezia,H,0.2502,4.75,0.2105,0.0507,0.1886,0.0503,0.0251,A,0,-1.0,-0.0251,0.1727
2024-04-20,LaLiga,Celta,Las Palmas,A,0.2747,5.0,0.2,0.0833,0.3737,0.0934,0.0467,H,0,-1.0,-0.0467,0.3175
2024-04-20,EPL,Wolves,Arsenal,H,0.2107,8.5,0.1176,0.0991,0.7911,0.1055,0.0527,A,0,-1.0,-0.0527,0.5828
2024-04-20,SerieB,FeralpiSalo,Como,H,0.2911,4.0,0.25,0.0565,0.1642,0.0547,0.0274,A,0,-1.0,-0.0274,0.152
2024-04-20,Championship,QPR,Preston,A,0.3556,4.5,0.2222,0.1436,0.6,0.1714,0.0857,H,0,-1.0,-0.0857,0.47
2024-04-20,Championship,Cardiff,Southampton,H,0.2457,8.0,0.125,0.1279,0.9654,0.1379,0.069,H,1,7.0,0.4827,0.6757
2024-04-20,Championship,Stoke,Plymouth,A,0.2757,4.75,0.2105,0.0756,0.3098,0.0826,0.0413,H,0,-1.0,-0.0413,0.2698
2024-04-20,Ligue1,Nantes,Rennes,A,0.4648,2.4,0.4167,0.0691,0.1155,0.0825,0.0413,A,1,1.4,0.0578,0.1093
2024-04-20,SerieB,Ascoli,Modena,H,0.4324,2.88,0.3472,0.1051,0.2454,0.1306,0.0653,D,0,-1.0,-0.0653,0.2195
2024-04-20,Championship,Watford,Hull,H,0.382,2.9,0.3448,0.0538,0.1078,0.0567,0.0284,D,0,-1.0,-0.0284,0.1024
2024-04-21,SerieA,Monza,Atalanta,H,0.3008,4.0,0.25,0.0636,0.2034,0.0678,0.0339,A,0,-1.0,-0.0339,0.1851
2024-04-21,LaLiga,Real Madrid,Barcelona,H,0.569,1.85,0.5405,0.056,0.0527,0.062,0.031,H,1,0.85,0.0264,0.0514
2024-04-21,Bundesliga,Freiburg,Mainz,H,0.5145,2.6,0.3846,0.15,0.3378,0.2111,0.1056,D,0,-1.0,-0.1056,0.291
2024-04-21,Bundesliga,Werder Bremen,Stuttgart,H,0.2512,4.75,0.2105,0.0522,0.1932,0.0515,0.0258,H,1,3.75,0.0966,0.1767
2024-04-21,LaLiga,Alaves,Ath Madrid,A,0.6014,1.95,0.5128,0.1123,0.1728,0.1819,0.0909,H,0,-1.0,-0.0909,0.1594
2024-04-21,LaLiga,Almeria,Villarreal,A,0.5221,2.05,0.4878,0.0553,0.0703,0.067,0.0335,A,1,1.05,0.0352,0.068
2024-04-21,EPL,Crystal Palace,West Ham,A,0.3309,3.4,0.2941,0.0503,0.125,0.0521,0.026,H,0,-1.0,-0.026,0.1178
2024-04-21,EPL,Aston Villa,Bournemouth,H,0.6189,1.85,0.5405,0.1129,0.1449,0.1705,0.0853,H,1,0.85,0.0725,0.1354
2024-04-21,LaLiga,Getafe,Sociedad,H,0.304,3.8,0.2632,0.0535,0.155,0.0554,0.0277,D,0,-1.0,-0.0277,0.1441
2024-04-21,Bundesliga2,Karlsruhe,Hertha,A,0.3332,3.75,0.2667,0.08,0.2494,0.0907,0.0453,H,0,-1.0,-0.0453,0.2227
2024-04-22,Championship,Middlesbrough,Leeds,H,0.316,4.2,0.2381,0.0907,0.3273,0.1023,0.0511,A,0,-1.0,-0.0511,0.2831
2024-04-22,SerieA,Milan,Inter,H,0.3367,3.75,0.2667,0.0814,0.2627,0.0955,0.0478,A,0,-1.0,-0.0478,0.2333
2024-04-23,Ligue2,Bastia,Concarneau,H,0.533,2.3,0.4348,0.1266,0.2258,0.1737,0.0869,H,1,1.3,0.1129,0.2036
2024-04-23,Ligue2,Valenciennes,Ajaccio,H,0.2669,5.0,0.2,0.0797,0.3346,0.0836,0.0418,H,1,4.0,0.1673,0.2886
2024-04-23,Ligue2,Grenoble,St Etienne,H,0.3145,3.6,0.2778,0.0575,0.1321,0.0508,0.0254,A,0,-1.0,-0.0254,0.1241
2024-04-23,Ligue2,Caen,Annecy,H,0.474,2.3,0.4348,0.0676,0.0901,0.0693,0.0346,H,1,1.3,0.045,0.0863
2024-04-24,EPL,Wolves,Bournemouth,H,0.4472,2.7,0.3704,0.0938,0.2073,0.1219,0.061,A,0,-1.0,-0.061,0.1884
2024-04-26,Bundesliga2,Hertha,Hannover,H,0.5117,2.2,0.4545,0.0852,0.1258,0.1049,0.0524,D,0,-1.0,-0.0524,0.1185
2024-04-26,LaLiga,Sociedad,Real Madrid,A,0.5414,2.9,0.3448,0.2163,0.5699,0.3,0.15,A,1,1.9,0.285,0.451
2024-04-26,Ligue1,Montpellier,Nantes,H,0.5572,1.95,0.5128,0.0721,0.0865,0.091,0.0455,D,0,-1.0,-0.0455,0.0829
2024-04-26,Bundesliga,Bochum,Hoffenheim,A,0.3778,2.9,0.3448,0.0524,0.0955,0.0503,0.0251,H,0,-1.0,-0.0251,0.0912
2024-04-26,Segunda,Andorra,Santander,A,0.3505,3.4,0.2941,0.075,0.1918,0.0799,0.04,D,0,-1.0,-0.04,0.1754
2024-04-26,SerieA,Frosinone,Salernitana,A,0.1986,7.5,0.1333,0.0726,0.4895,0.0753,0.0377,H,0,-1.0,-0.0377,0.3985
2024-04-27,Ligue2,Ajaccio,Quevilly Rouen,H,0.4593,2.6,0.3846,0.0974,0.1942,0.1214,0.0607,D,0,-1.0,-0.0607,0.1775
2024-04-27,EPL,Wolves,Luton,H,0.5854,1.95,0.5128,0.0988,0.1416,0.149,0.0745,H,1,0.95,0.0708,0.1324
2024-04-27,Bundesliga,Leverkusen,Stuttgart,H,0.6344,1.75,0.5714,0.0852,0.1102,0.1469,0.0735,D,0,-1.0,-0.0735,0.1045
2024-04-27,EPL,Aston Villa,Chelsea,H,0.541,2.15,0.4651,0.1029,0.1632,0.1419,0.0709,D,0,-1.0,-0.0709,0.1511
2024-04-27,SerieA,Juventus,Milan,A,0.3179,3.6,0.2778,0.0551,0.1445,0.0556,0.0278,D,0,-1.0,-0.0278,0.135
2024-04-27,Bundesliga,RB Leipzig,Dortmund,A,0.306,4.5,0.2222,0.0947,0.3769,0.1077,0.0538,H,0,-1.0,-0.0538,0.3199
2024-04-27,Championship,Hull,Ipswich,H,0.3739,3.2,0.3125,0.0778,0.1966,0.0893,0.0447,D,0,-1.0,-0.0447,0.1795
2024-04-27,SerieA,Lazio,Verona,H,0.6478,1.62,0.6173,0.0583,0.0494,0.0797,0.0399,H,1,0.62,0.0247,0.0482
2024-04-27,LaLiga,Almeria,Getafe,A,0.4284,2.63,0.3802,0.0644,0.1266,0.0777,0.0388,A,1,1.63,0.0633,0.1192
2024-04-27,Championship,Southampton,Stoke,H,0.6339,1.75,0.5714,0.0909,0.1093,0.1457,0.0728,A,0,-1.0,-0.0728,0.1037
2024-04-27,SerieA,Lecce,Monza,A,0.3228,4.0,0.25,0.0865,0.2913,0.0971,0.0486,D,0,-1.0,-0.0486,0.2557
2024-04-27,Bundesliga,RB Leipzig,Dortmund,D,0.2772,4.33,0.2309,0.0577,0.2003,0.0602,0.0301,H,0,-1.0,-0.0301,0.1826
2024-04-27,Bundesliga,Freiburg,Wolfsburg,H,0.5123,2.3,0.4348,0.1021,0.1784,0.1372,0.0686,A,0,-1.0,-0.0686,0.1642
2024-04-27,Championship,Millwall,Plymouth,H,0.5052,2.2,0.4545,0.0693,0.1115,0.0929,0.0465,H,1,1.2,0.0558,0.1057
2024-04-27,ScottishPrem,St Johnstone,Hibernian,H,0.3377,3.8,0.2632,0.0879,0.2831,0.1011,0.0506,A,0,-1.0,-0.0506,0.2493
2024-04-27,SerieB,Brescia,Spezia,H,0.4496,2.55,0.3922,0.0754,0.1465,0.0945,0.0473,D,0,-1.0,-0.0473,0.1367
2024-04-27,SerieB,Modena,Sudtirol,A,0.3201,4.75,0.2105,0.1187,0.5204,0.1388,0.0694,H,0,-1.0,-0.0694,0.419
2024-04-27,Bundesliga2,Holstein Kiel,Kaiserslautern,H,0.6813,1.75,0.5714,0.1358,0.1923,0.2564,0.1282,A,0,-1.0,-0.1282,0.1759
2024-04-27,Ligue2,Concarneau,Rodez,A,0.4178,2.55,0.3922,0.0513,0.0653,0.0421,0.0211,A,1,1.55,0.0326,0.0633
2024-04-27,Ligue2,Annecy,Bastia,A,0.3378,4.33,0.2309,0.1194,0.4628,0.139,0.0695,H,0,-1.0,-0.0695,0.3803
2024-04-27,Ligue1,Paris SG,Le Havre,H,0.8277,1.33,0.7519,0.1178,0.1008,0.3055,0.1528,D,0,-1.0,-0.1528,0.0961
2024-04-27,Ligue2,Valenciennes,Grenoble,H,0.307,3.8,0.2632,0.0584,0.1665,0.0595,0.0297,H,1,2.8,0.0832,0.154
2024-04-27,Segunda,Leganes,Zaragoza,H,0.5212,2.05,0.4878,0.056,0.0685,0.0652,0.0326,D,0,-1.0,-0.0326,0.0662
2024-04-27,Championship,Blackburn,Coventry,A,0.3882,3.2,0.3125,0.0921,0.2423,0.1101,0.0551,D,0,-1.0,-0.0551,0.2169
2024-04-27,Championship,Cardiff,Middlesbrough,H,0.3536,3.6,0.2778,0.0904,0.2728,0.1049,0.0525,A,0,-1.0,-0.0525,0.2412
2024-04-27,Ligue2,Pau FC,Guingamp,H,0.4289,3.1,0.3226,0.1232,0.3296,0.1569,0.0785,A,0,-1.0,-0.0785,0.2849
2024-04-28,Bundesliga,Mainz,FC Koln,A,0.2294,6.0,0.1667,0.0696,0.3763,0.0753,0.0376,D,0,-1.0,-0.0376,0.3194
2024-04-28,SerieA,Fiorentina,Sassuolo,H,0.646,1.7,0.5882,0.0865,0.0982,0.1403,0.0702,H,1,0.7,0.0491,0.0937
2024-04-28,EPL,Tottenham,Arsenal,H,0.2945,4.2,0.2381,0.0673,0.2371,0.0741,0.037,A,0,-1.0,-0.037,0.2128
2024-04-28,Bundesliga,Mainz,FC Koln,D,0.2734,4.33,0.2309,0.0519,0.1837,0.0552,0.0276,D,1,3.33,0.0918,0.1686
2024-04-28,Segunda,Albacete,Eibar,A,0.4021,2.88,0.3472,0.0728,0.1581,0.0841,0.0421,H,0,-1.0,-0.0421,0.1468
2024-04-28,SerieA,Bologna,Udinese,H,0.6674,1.6,0.625,0.0749,0.0678,0.1131,0.0565,D,0,-1.0,-0.0565,0.0656
2024-04-28,Ligue1,Clermont,Reims,H,0.3522,3.75,0.2667,0.0988,0.3206,0.1166,0.0583,H,1,2.75,0.1603,0.2781
2024-04-28,SerieA,Inter,Torino,H,0.7164,1.53,0.6536,0.0995,0.096,0.1812,0.0906,H,1,0.53,0.048,0.0917
2024-04-28,LaLiga,Granada,Osasuna,A,0.3968,3.0,0.3333,0.0788,0.1905,0.0953,0.0476,H,0,-1.0,-0.0476,0.1744
2024-04-28,Bundesliga,M'gladbach,Union Berlin,H,0.4674,2.3,0.4348,0.0548,0.075,0.0577,0.0289,D,0,-1.0,-0.0289,0.0723
2024-04-29,SerieA,Genoa,Cagliari,H,0.4895,2.25,0.4444,0.0673,0.1013,0.0811,0.0405,H,1,1.25,0.0507,0.0965
2024-04-29,Championship,Preston,Leicester,H,0.2334,6.0,0.1667,0.0789,0.4004,0.0801,0.04,A,0,-1.0,-0.04,0.3368
2024-04-30,Championship,Coventry,Ipswich,H,0.3788,4.33,0.2309,0.1604,0.6404,0.1923,0.0961,A,0,-1.0,-0.0961,0.4949
2024-04-30,Championship,Coventry,Ipswich,D,0.2796,4.2,0.2381,0.0544,0.1744,0.0545,0.0273,A,0,-1.0,-0.0273,0.1608
2024-05-01,SerieB,Lecco,Sampdoria,H,0.2757,4.5,0.2222,0.0652,0.2407,0.0688,0.0344,A,0,-1.0,-0.0344,0.2157
2024-05-01,SerieB,Reggiana,Modena,H,0.3813,3.0,0.3333,0.0676,0.1438,0.0719,0.0359,H,1,2.0,0.0719,0.1343
2024-05-01,SerieB,Sudtirol,Ternana,H,0.4941,2.2,0.4545,0.0638,0.0869,0.0725,0.0362,H,1,1.2,0.0435,0.0834
2024-05-03,Ligue2,Rodez,Annecy,H,0.5315,2.25,0.4444,0.1115,0.1958,0.1566,0.0783,A,0,-1.0,-0.0783,0.1788
2024-05-03,Ligue2,Grenoble,Concarneau,H,0.4866,2.15,0.4651,0.0543,0.0462,0.0402,0.0201,H,1,1.15,0.0231,0.0452
2024-05-03,Ligue2,Bastia,Amiens,H,0.4739,2.4,0.4167,0.0799,0.1373,0.0981,0.049,A,0,-1.0,-0.049,0.1287
2024-05-03,LaLiga,Getafe,Ath Bilbao,H,0.3439,4.0,0.25,0.1058,0.3755,0.1252,0.0626,A,0,-1.0,-0.0626,0.3188
2024-05-04,Championship,Sunderland,Sheffield Weds,H,0.4179,2.7,0.3704,0.0674,0.1283,0.0754,0.0377,A,0,-1.0,-0.0377,0.1207
2024-05-04,SerieA,Monza,Lazio,H,0.2954,4.33,0.2309,0.0742,0.279,0.0838,0.0419,D,0,-1.0,-0.0419,0.2461
2024-05-04,SerieA,Sassuolo,Inter,A,0.7517,1.5,0.6667,0.1201,0.1275,0.255,0.1275,H,0,-1.0,-0.1275,0.12
2024-05-04,Championship,West Brom,Preston,A,0.2022,8.0,0.125,0.0835,0.6179,0.0883,0.0441,H,0,-1.0,-0.0441,0.4811
2024-05-04,ScottishPrem,Ross County,Hibernian,H,0.3033,3.8,0.2632,0.0544,0.1525,0.0545,0.0272,H,1,2.8,0.0763,0.1419
2024-05-04,ScottishPrem,Celtic,Hearts,A,0.1291,12.0,0.0833,0.0502,0.5492,0.0499,0.025,H,0,-1.0,-0.025,0.4377
2024-05-04,ScottishPrem,Celtic,Hearts,D,0.2154,6.5,0.1538,0.0699,0.4003,0.0728,0.0364,H,0,-1.0,-0.0364,0.3367
2024-05-04,Championship,Leeds,Southampton,A,0.2238,5.5,0.1818,0.0506,0.2308,0.0513,0.0256,A,1,4.5,0.1154,0.2076
2024-05-04,Bundesliga2,Greuther Furth,Braunschweig,H,0.5195,2.4,0.4167,0.1215,0.2467,0.1762,0.0881,D,0,-1.0,-0.0881,0.2205
2024-05-04,LaLiga,Mallorca,Ath Madrid,A,0.5367,2.15,0.4651,0.0913,0.1538,0.1338,0.0669,A,1,1.15,0.0769,0.1431
2024-05-04,Championship,Stoke,Bristol City,A,0.3208,3.75,0.2667,0.0664,0.2028,0.0738,0.0369,H,0,-1.0,-0.0369,0.1847
2024-05-04,Championship,Leicester,Blackburn,H,0.7368,1.7,0.5882,0.1741,0.2526,0.3609,0.1804,A,0,-1.0,-0.1804,0.2252
2024-05-04,Bundesliga,Dortmund,Augsburg,H,0.7201,1.85,0.5405,0.2049,0.3322,0.3908,0.1954,H,1,0.85,0.1661,0.2868
2024-05-04,LaLiga,Real Madrid,Cadiz,H,0.8701,1.33,0.7519,0.1608,0.1572,0.4764,0.2382,H,1,0.33,0.0786,0.146
2024-05-04,LaLiga,Sociedad,Las Palmas,D,0.2419,5.0,0.2,0.0518,0.2095,0.0524,0.0262,H,0,-1.0,-0.0262,0.1902
2024-05-04,Ligue1,Brest,Nantes,H,0.6355,1.73,0.578,0.0859,0.0994,0.1362,0.0681,D,0,-1.0,-0.0681,0.0948
2024-05-04,Bundesliga,FC Koln,Freiburg,A,0.4031,2.88,0.3472,0.072,0.1609,0.0856,0.0428,D,0,-1.0,-0.0428,0.1492
2024-05-04,Ligue1,Monaco,Clermont,D,0.2087,6.0,0.1667,0.0505,0.2524,0.0505,0.0252,H,0,-1.0,-0.0252,0.225
2024-05-04,EPL,Sheffield United,Nott'm Forest,H,0.3238,4.75,0.2105,0.1242,0.5382,0.1435,0.0718,A,0,-1.0,-0.0718,0.4306
2024-05-04,Bundesliga,Stuttgart,Bayern Munich,A,0.4505,3.1,0.3226,0.1429,0.3966,0.1889,0.0944,H,0,-1.0,-0.0944,0.334
2024-05-04,Championship,Ipswich,Huddersfield,D,0.2105,6.0,0.1667,0.0518,0.2631,0.0526,0.0263,H,0,-1.0,-0.0263,0.2336
2024-05-04,Championship,Ipswich,Huddersfield,A,0.1457,12.0,0.0833,0.0663,0.7483,0.068,0.034,H,0,-1.0,-0.034,0.5587
2024-05-04,Championship,Coventry,QPR,H,0.4933,2.2,0.4545,0.0611,0.0853,0.0711,0.0356,A,0,-1.0,-0.0356,0.0819
2024-05-04,Championship,Birmingham,Norwich,A,0.452,2.8,0.3571,0.1099,0.2655,0.1475,0.0737,H,0,-1.0,-0.0737,0.2355
2024-05-05,SerieB,Palermo,Ascoli,H,0.5031,2.3,0.4348,0.091,0.1572,0.1209,0.0605,D,0,-1.0,-0.0605,0.146
2024-05-05,LaLiga,Celta,Villarreal,A,0.4222,2.88,0.3472,0.0946,0.2161,0.1149,0.0575,H,0,-1.0,-0.0575,0.1956
2024-05-05,SerieB,Cittadella,Bari,H,0.4221,2.55,0.3922,0.0517,0.0764,0.0493,0.0246,D,0,-1.0,-0.0246,0.0736
2024-05-05,SerieA,Roma,Juventus,H,0.3931,2.88,0.3472,0.0593,0.1321,0.0703,0.0351,D,0,-1.0,-0.0351,0.124
2024-05-05,SerieB,Parma,Cremonese,H,0.4989,2.63,0.3802,0.1424,0.3121,0.1915,0.0957,D,0,-1.0,-0.0957,0.2716
2024-05-05,Bundesliga,Heidenheim,Mainz,H,0.454,3.0,0.3333,0.1377,0.3619,0.1809,0.0905,D,0,-1.0,-0.0905,0.3089
2024-05-05,Bundesliga2,Elversberg,Hertha,A,0.4331,2.6,0.3846,0.0672,0.126,0.0788,0.0394,H,0,-1.0,-0.0394,0.1187
2024-05-05,Bundesliga,Ein Frankfurt,Leverkusen,A,0.5388,2.2,0.4545,0.107,0.1854,0.1545,0.0772,A,1,1.2,0.0927,0.17
2024-05-05,Bundesliga2,Wehen,Holstein Kiel,A,0.5284,2.05,0.4878,0.0632,0.0833,0.0793,0.0397,A,1,1.05,0.0417,0.08
2024-05-05,SerieB,Pisa,Sudtirol,A,0.2916,4.5,0.2222,0.0814,0.312,0.0891,0.0446,D,0,-1.0,-0.0446,0.2716
2024-05-10,SerieA,Frosinone,Inter,A,0.7286,1.73,0.578,0.1782,0.2605,0.3569,0.1784,A,1,0.73,0.1303,0.2315
2024-05-10,SerieB,Catanzaro,Sampdoria,H,0.3883,3.4,0.2941,0.1139,0.3203,0.1334,0.0667,A,0,-1.0,-0.0667,0.2778
2024-05-10,SerieB,Bari,Brescia,A,0.307,5.5,0.1818,0.1338,0.6885,0.153,0.0765,H,0,-1.0,-0.0765,0.5239
2024-05-10,SerieB,Bari,Brescia,D,0.3127,4.33,0.2309,0.0927,0.3539,0.1063,0.0531,H,0,-1.0,-0.0531,0.303
2024-05-10,SerieB,Ascoli,Pisa,A,0.2988,4.75,0.2105,0.0987,0.4195,0.1119,0.0559,H,0,-1.0,-0.0559,0.3503
2024-05-10,SerieB,Sudtirol,Palermo,H,0.4379,3.2,0.3125,0.1444,0.4014,0.1824,0.0912,A,0,-1.0,-0.0912,0.3374
2024-05-10,Bundesliga2,Paderborn,Hamburg,H,0.3455,3.6,0.2778,0.084,0.2439,0.0938,0.0469,H,1,2.6,0.1219,0.2182
2024-05-10,Bundesliga2,Magdeburg,Greuther Furth,A,0.3235,3.6,0.2778,0.0661,0.1648,0.0634,0.0317,D,0,-1.0,-0.0317,0.1525
2024-05-10,SerieB,Como,Cosenza,A,0.1638,9.0,0.1111,0.0577,0.4742,0.0593,0.0296,D,0,-1.0,-0.0296,0.3881
2024-05-10,Ligue2,Valenciennes,Quevilly Rouen,H,0.3563,3.25,0.3077,0.0703,0.1578,0.0701,0.0351,H,1,2.25,0.0789,0.1465
2024-05-10,SerieB,FeralpiSalo,Ternana,D,0.2989,4.0,0.25,0.0644,0.1958,0.0653,0.0326,A,0,-1.0,-0.0326,0.1788
2024-05-10,SerieB,FeralpiSalo,Ternana,H,0.4076,4.2,0.2381,0.1843,0.7121,0.2225,0.1113,A,0,-1.0,-0.1113,0.5377
2024-05-10,Ligue2,St Etienne,Rodez,D,0.273,4.2,0.2381,0.05,0.1466,0.0458,0.0229,D,1,3.2,0.0733,0.1368
2024-05-10,SerieB,Spezia,Venezia,A,0.371,3.2,0.3125,0.0779,0.1871,0.085,0.0425,H,0,-1.0,-0.0425,0.1715
2024-05-10,Ligue2,Paris FC,Guingamp,H,0.455,2.38,0.4202,0.0645,0.0828,0.06,0.03,H,1,1.38,0.0414,0.0795
2024-05-10,Ligue2,Dunkerque,Caen,H,0.3313,3.4,0.2941,0.0558,0.1264,0.0527,0.0263,D,0,-1.0,-0.0263,0.119
2024-05-10,Ligue2,Annecy,Angers,H,0.3707,3.3,0.303,0.0903,0.2232,0.097,0.0485,A,0,-1.0,-0.0485,0.2015
2024-05-10,SerieB,Lecco,Modena,H,0.3367,3.5,0.2857,0.0691,0.1784,0.0714,0.0357,A,0,-1.0,-0.0357,0.1642
2024-05-10,SerieB,Como,Cosenza,D,0.2719,6.0,0.1667,0.1127,0.6316,0.1263,0.0632,D,1,5.0,0.3158,0.4895
2024-05-11,LaLiga,Granada,Real Madrid,A,0.7906,1.53,0.6536,0.1698,0.2096,0.3955,0.1977,A,1,0.53,0.1048,0.1903
2024-05-11,ScottishPrem,Ross County,Motherwell,A,0.3943,3.1,0.3226,0.0901,0.2224,0.1059,0.0529,A,1,2.1,0.1112,0.2008
2024-05-11,SerieA,Milan,Cagliari,H,0.763,1.4,0.7143,0.0883,0.0683,0.1707,0.0853,H,1,0.4,0.0341,0.066
2024-05-11,Bundesliga2,Schalke 04,Hansa Rostock,H,0.5999,1.85,0.5405,0.0939,0.1097,0.1291,0.0646,H,1,0.85,0.0549,0.1041
2024-05-11,ScottishPrem,Hearts,Dundee,H,0.6386,1.67,0.5988,0.0733,0.0665,0.0992,0.0496,H,1,0.67,0.0332,0.0643
2024-05-11,Bundesliga2,Hertha,Kaiserslautern,H,0.568,2.55,0.3922,0.1987,0.4483,0.2892,0.1446,H,1,1.55,0.2242,0.3704
2024-05-11,EPL,West Ham,Luton,H,0.5789,1.8,0.5556,0.0532,0.0419,0.0524,0.0262,H,1,0.8,0.021,0.0411
2024-05-11,Bundesliga,FC Koln,Union Berlin,H,0.409,2.8,0.3571,0.0696,0.1451,0.0806,0.0403,H,1,1.8,0.0725,0.1355
2024-05-11,LaLiga,Mallorca,Las Palmas,A,0.2353,6.5,0.1538,0.0882,0.5294,0.0962,0.0481,H,0,-1.0,-0.0481,0.4248
2024-05-11,Bundesliga,Mainz,Dortmund,A,0.5825,3.1,0.3226,0.2767,0.8058,0.3837,0.1919,H,0,-1.0,-0.1919,0.591
2024-05-11,ScottishPrem,Celtic,Rangers,A,0.2896,4.0,0.25,0.0531,0.1585,0.0528,0.0264,H,0,-1.0,-0.0264,0.1471
2024-05-12,SerieA,Genoa,Sassuolo,H,0.5347,2.2,0.4545,0.103,0.1764,0.147,0.0735,H,1,1.2,0.0882,0.1625
2024-05-12,Segunda,Elche,Huesca,D,0.3298,3.6,0.2778,0.0682,0.1874,0.0721,0.036,A,0,-1.0,-0.036,0.1718
2024-05-12,EPL,Man United,Arsenal,H,0.249,7.0,0.1429,0.1142,0.7429,0.1238,0.0619,A,0,-1.0,-0.0619,0.5556
2024-05-12,Segunda,Cartagena,Tenerife,H,0.4068,2.7,0.3704,0.0574,0.0982,0.0578,0.0289,H,1,1.7,0.0491,0.0937
2024-05-12,Segunda,Albacete,Leganes,A,0.3733,3.1,0.3226,0.0689,0.1574,0.0749,0.0375,H,0,-1.0,-0.0375,0.1461
2024-05-12,SerieA,Lazio,Empoli,H,0.6512,1.57,0.6369,0.0508,0.0224,0.0393,0.0196,H,1,0.57,0.0112,0.0221
2024-05-12,LaLiga,Valencia,Vallecano,H,0.5024,2.25,0.4444,0.0802,0.1304,0.1043,0.0521,D,0,-1.0,-0.0521,0.1225
2024-05-12,Bundesliga,Darmstadt,Hoffenheim,H,0.2906,4.75,0.2105,0.0901,0.3802,0.1014,0.0507,A,0,-1.0,-0.0507,0.3222
2024-05-12,Bundesliga,Bochum,Leverkusen,A,0.6895,1.7,0.5882,0.1332,0.1722,0.246,0.123,A,1,0.7,0.0861,0.1589
2024-05-12,Ligue1,Strasbourg,Metz,H,0.4891,2.2,0.4545,0.0582,0.076,0.0634,0.0317,H,1,1.2,0.038,0.0733
2024-05-12,Ligue1,Montpellier,Monaco,H,0.3071,3.8,0.2632,0.0587,0.1669,0.0596,0.0298,A,0,-1.0,-0.0298,0.1544
2024-05-12,Ligue1,Clermont,Lyon,D,0.2611,4.5,0.2222,0.051,0.1748,0.0499,0.025,A,0,-1.0,-0.025,0.1611
2024-05-12,Ligue1,Clermont,Lyon,H,0.278,5.25,0.1905,0.098,0.4596,0.1081,0.0541,A,0,-1.0,-0.0541,0.3781
2024-05-12,LaLiga,Cadiz,Getafe,A,0.3549,3.8,0.2632,0.1047,0.3487,0.1245,0.0623,H,0,-1.0,-0.0623,0.2991
2024-05-13,EPL,Aston Villa,Liverpool,H,0.3025,4.2,0.2381,0.0773,0.2707,0.0846,0.0423,D,0,-1.0,-0.0423,0.2395
2024-05-13,SerieA,Lecce,Udinese,H,0.4171,2.63,0.3802,0.0584,0.0969,0.0595,0.0297,A,0,-1.0,-0.0297,0.0925
2024-05-13,SerieA,Fiorentina,Monza,A,0.2183,5.75,0.1739,0.0537,0.255,0.0537,0.0268,H,0,-1.0,-0.0268,0.2271
2024-05-14,LaLiga,Real Madrid,Alaves,H,0.8364,1.22,0.8197,0.0512,0.0204,0.0928,0.0464,H,1,0.22,0.0102,0.0202
2024-05-14,LaLiga,Osasuna,Mallorca,H,0.4228,2.8,0.3571,0.0824,0.1839,0.1022,0.0511,D,0,-1.0,-0.0511,0.1688
2024-05-14,EPL,Tottenham,Man City,D,0.2087,6.0,0.1667,0.0508,0.2519,0.0504,0.0252,A,0,-1.0,-0.0252,0.2247
2024-05-15,ScottishPrem,Hibernian,Motherwell,A,0.31,4.0,0.25,0.0749,0.24,0.08,0.04,H,0,-1.0,-0.04,0.2151
2024-05-15,EPL,Man United,Newcastle,H,0.4019,2.75,0.3636,0.0551,0.1053,0.0602,0.0301,H,1,1.75,0.0526,0.1001
2024-05-15,EPL,Brighton,Chelsea,H,0.3763,3.3,0.303,0.0919,0.2416,0.1051,0.0525,A,0,-1.0,-0.0525,0.2164
2024-05-15,ScottishPrem,Kilmarnock,Celtic,D,0.233,5.75,0.1739,0.0694,0.3397,0.0715,0.0358,A,0,-1.0,-0.0358,0.2925
